Ministère de l'Environnement et de la Lutte contre les changements climatiques
Données validées jusqu'au 2019-09-30, préliminaires par la suite
Station:        040627         Kiamika - à 0,1 km en aval du pont-route à Chute-Saint-Philippe                                                                                
Bassin versant: 879 km²        Régime: Influencé mensuellement                           
Coordonnées:    (NAD83) 46° 39' 1" // -75° 14' 49"

Date de création du fichier: 2019-11-29 06:40
Particularité(s):
- 
- 
- 
Lexique:        E:  La donnée est estimée.
(Remarque)      J:  Un jaugeage a été exécuté à cette date.
                MC: La donnée représente un débit moyen converti.
                MJ: La donnée est une moyenne journalière.
                P:  La donnée est provisoire; P* : La donnée est provisoire et non estimée.
                PL: La donnée correspond à la première lecture de niveau d'eau de la journée.
                R:  Le débit est corrigé pour tenir compte de l'effet de refoulement.
                S:  La donnée est saisie manuellement.
                Z:  La donnée provient d'une redistribution temporelle des données enregistrées en raison d'une défectuosité de l'appareil de mesure.

Station        Date                Débit (m³/s)   Remarque
040627         2007/12/01          5.923          MJ
040627         2007/12/02          5.850          MJ
040627         2007/12/03          6.389          MJ
040627         2007/12/04          6.500          MJ
040627         2007/12/05          6.345          MJ
040627         2007/12/06          6.157          MJ
040627         2007/12/07          7.597          MJ
040627         2007/12/08          9.077          MJ
040627         2007/12/09          9.124          MJ
040627         2007/12/10          9.380          MJ
040627         2007/12/11          9.317          MJ
040627         2007/12/12          9.599          MJ
040627         2007/12/13          9.316          MJ
040627         2007/12/14          9.436          MJ
040627         2007/12/15          9.178          MJ
040627         2007/12/16          9.298          MJ
040627         2007/12/17          9.706          MJ
040627         2007/12/18          11.91          MJ
040627         2007/12/19          14.09          MJ
040627         2007/12/20          17.08          MJ
040627         2007/12/21          18.23          MJ
040627         2007/12/22          18.39          MJ
040627         2007/12/23          18.79          MJ
040627         2007/12/24          19.79          MJ
040627         2007/12/25          20.36          MJ
040627         2007/12/26          20.77          MJ
040627         2007/12/27          20.69          MJ
040627         2007/12/28          20.32          MJ
040627         2007/12/29          19.99          MJ
040627         2007/12/30          19.58          MJ
040627         2007/12/31          19.43          MJ
040627         2008/01/01          19.13          MJ
040627         2008/01/02          18.53          MJ
040627         2008/01/03          18.09          MJ
040627         2008/01/04          18.85          MJ
040627         2008/01/05          19.23          MJ
040627         2008/01/06          19.01          MJ
040627         2008/01/07          19.05          MJ
040627         2008/01/08          20.00          MJ
040627         2008/01/09          25.96          MJ
040627         2008/01/10          31.45          MJ
040627         2008/01/11          25.98          MJ
040627         2008/01/12          22.01          MJ
040627         2008/01/13          19.49          MJ
040627         2008/01/14          18.97          MJ
040627         2008/01/15          21.65          MJ
040627         2008/01/16          22.42          MJ
040627         2008/01/17          25.11          MJ
040627         2008/01/18          26.36          MJ
040627         2008/01/19          26.19          MJ
040627         2008/01/20          25.23          MJ
040627         2008/01/21          24.74          MJ
040627         2008/01/22          25.50          MJ
040627         2008/01/23          25.33          MJ
040627         2008/01/24          24.61          MJ
040627         2008/01/25          24.46          MJ
040627         2008/01/26          24.53          MJ
040627         2008/01/27          24.27          MJ
040627         2008/01/28          24.24          MJ
040627         2008/01/29          24.29          MJ
040627         2008/01/30          24.51          MJ
040627         2008/01/31          24.13          MJ
040627         2008/02/01          24.09          MJ
040627         2008/02/02          24.59          MJ
