Ministère de l'Environnement et de la Lutte contre les changements climatiques
Données validées jusqu'au 1986-08-28
Station:        052232         Abercromby - à 1,9 km de l'Achigan                                                                                                             
Bassin versant: 58.5 km²       Régime: Naturel                                           
052232         1981/02/22          
052232         1981/02/23          
052232         1981/02/24          
052232         1981/02/25          
052232         1981/02/26          
052232         1981/02/27          
052232         1981/02/28          
052232         1981/03/01          
052232         1981/03/02          
052232         1981/03/03          
052232         1981/03/04          
052232         1981/03/05          
052232         1981/03/06          
052232         1981/03/07          
052232         1981/03/08          
052232         1981/03/09          
052232         1981/03/10          
052232         1981/03/11          
052232         1981/03/12          
052232         1981/03/13          
052232         1981/03/14          
052232         1981/03/15          
052232         1981/03/16          
052232         1981/03/17          
052232         1981/03/18          
052232         1981/03/19          
052232         1981/03/20          
052232         1981/03/21          0.638          MC
052232         1981/03/22          0.621          MC
