Ministère de l'Environnement et de la Lutte contre les changements climatiques
Données validées jusqu'au 1995-10-25
Station:        024010         Bullard - à 1,1 km en amont du pont-route 267 à Saint-Jean-de-Brébeuf                                                                          
Bassin versant: 25.7 km²       Régime: Naturel                                           
Coordonnées:    (NAD83) 46° 10' 32" // -71° 27' 26"

Date de création du fichier: 2012-06-29 05:50
Particularité(s):
- 
- 
- 
Lexique:        E:  La donnée est estimée.
(Remarque)      J:  Un jaugeage a été exécuté à cette date.
                MC: La donnée représente un débit moyen converti.
                MJ: La donnée est une moyenne journalière.
                P:  La donnée est provisoire.
                PL: La donnée correspond à la première lecture de niveau d'eau de la journée.
                R:  Le débit est corrigé pour tenir compte de l'effet de refoulement.
                S:  La donnée est saisie manuellement.
                Z:  La donnée provient d'une redistribution temporelle des données enregistrées en raison d'une défectuosité de l'appareil de mesure.

Station        Date                Débit (m³/s)   Remarque
024010         1993/05/21          0.783          MC
024010         1993/05/22          0.577          MC
024010         1993/05/23          0.432          MC
024010         1993/05/24          0.550          MC
024010         1993/05/25          1.488          MC
024010         1993/05/26          0.742          MC
024010         1993/05/27          0.513          MC
024010         1993/05/28          0.431          MC
024010         1993/05/29          0.777          MC
024010         1993/05/30          0.596          MC
024010         1993/05/31          0.444          MC
024010         1993/06/01          1.843          MC
024010         1993/06/02          1.891          MC
024010         1993/06/03          0.744          MC
024010         1993/06/04          0.621          MC
024010         1993/06/05          0.436          MC
024010         1993/06/06          0.439          MC
024010         1993/06/07          0.399          MC
024010         1993/06/08          0.314          MC
024010         1993/06/09          0.266          MC
024010         1993/06/10          1.103          MC
024010         1993/06/11          0.641          MC
024010         1993/06/12          0.392          MC
024010         1993/06/13          0.282          MC
024010         1993/06/14          0.222          MC
024010         1993/06/15          0.186          MC
024010         1993/06/16          0.242          MC
024010         1993/06/17          0.197          MC
024010         1993/06/18          0.238          MC
024010         1993/06/19          0.287          MC
024010         1993/06/20          0.185          MC
